deviceId,flowRuleCount,id,state,bytes,packets,duration,priority,tableId,appId,payload,selector,treatment
bmv2:127.0.0.1:9093#21,15,3a0000679266f8,PENDING_ADD,0,0,0,100,1,org.onosproject.bmv2-ecmp-fabric,null,"EXTENSION:bmv2:127.0.0.1:9093#21/Bmv2ExtensionSelector{ecmp_metadata.groupId=00:01, ecmp_metadata.selector=00:01}","DefaultTrafficTreatment{immediate=[OUTPUT:2], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9094#22,11,100002fb6b3db,PENDING_ADD,0,0,29,40000,0,org.onosproject.core,null,"ETH_TYPE:arp","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9094#22,11,10000488b139a,PENDING_ADD,106008,1262,979,40000,0,org.onosproject.core,null,"ETH_TYPE:bddp","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9094#22,11,10000ff3ddc19,PENDING_ADD,106008,1262,979,40000,0,org.onosproject.core,null,"ETH_TYPE:lldp","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9094#22,11,3a000020bb48f4,PENDING_ADD,0,0,0,100,0,org.onosproject.bmv2-ecmp-fabric,null,"ETH_DST:00:00:00:00:00:01, ETH_TYPE:ipv4","DefaultTrafficTreatment{immediate=[OUTPUT:1], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9094#22,11,3a000099e62195,PENDING_ADD,0,0,0,100,0,org.onosproject.bmv2-ecmp-fabric,null,"ETH_DST:00:00:00:00:00:03, ETH_TYPE:ipv4","DefaultTrafficTreatment{immediate=[OUTPUT:4], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9094#22,11,3a0000a9c3facc,PENDING_ADD,0,0,0,100,0,org.onosproject.bmv2-ecmp-fabric,null,"ETH_DST:00:00:00:00:00:02, ETH_TYPE:ipv4","DefaultTrafficTreatment{immediate=[EXTENSION:bmv2:127.0.0.1:9094#22/Bmv2ExtensionTreatment{ecmp_group(groupId=00:01, groupSize=00:02)}], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9094#22,11,330000f9d222fa,PENDING_ADD,379162,3869,969,10,0,org.onosproject.fwd,null,"IN_PORT:1, ETH_DST:00:00:00:00:00:03, ETH_SRC:00:00:00:00:00:01","DefaultTrafficTreatment{immediate=[OUTPUT:4], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9094#22,11,100004629f0f8,PENDING_ADD,0,0,29,5,0,org.onosproject.core,null,"ETH_TYPE:arp","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9094#22,11,10000adc15dcb,PENDING_ADD,136906,1397,979,5,0,org.onosproject.core,null,"ETH_TYPE:ipv4","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
